SightingFID,Date,SurveyNum,Sighting,SurveyType,Effort,StartTime,EndTime,StartLat,StartLon,HumanInteraction,SightingGroup,SightingNotes,#Boats,#Lines,#CrabPots,Categories Defined?
42690,22-May-13,7537,47,Photo-id (Pop Mon/Syn),Photo-id (Pop Mon/Syn),12:23,12:30,27.48137,-82.65713,0,"F178,F188,F151,1511","2 boats, 2 lines, 0 crabpots.",2,2,0,0
42691,22-May-13,7537,48,Photo-id (Pop Mon/Syn),Photo-id (Pop Mon/Syn),12:42,12:46,27.48498,-82.6712,0,"FB33,F282","Sharking in shallows west of Flamingo channel. 0 boats, 0 lines, 1 crab pot.",0,0,1,0
42692,22-May-13,7537,49,Photo-id (Pop Mon/Syn),Photo-id (Pop Mon/Syn),13:05,13:08,27.48005,-82.69437,0,"F178,F188,F151,1511","Resight of s47: F178, F188, F151 and 1511. 0 boats, lines, crabpots.",0,0,0,0
42693,22-May-13,7537,50,Photo-id (Pop Mon/Syn),Photo-id (Pop Mon/Syn),14:03,14:06,27.44471,-82.68761,A,F272,"briefly patrolling an active fishing line on the beach. 2 boats, 1 line, 0 crabpots.",2,1,0,0
42699,22-May-13,7538,61,Photo-id (Pop Mon/Syn),Photo-id (Pop Mon/Syn),9:02,9:19,27.34463,-82.61084,0,"BKHO,BNST,NIP2,ZEDC,PHL2,BNS1,BKH2","SG1: BNST and calf. SG2: PHL2, BKHO and calf. SG3: NIP2 and ZEDC. Associated animals: frigate birds. 0 boats, 0 lines, 4 crabpots.",0,0,4,0
42700,22-May-13,7538,62,Photo-id (Pop Mon/Syn),Photo-id (Pop Mon/Syn),9:59,10:09,27.49252,-82.7158,0,"PRFR,CATW,LIZD,CL-4917,CL-5026","0 boats, 0 lines, 0 crabpots. SG1: LIZD, PRFR, and yoy. SG2: CATW and calf. Associated animals: frigate birds.",0,0,0,0
42701,22-May-13,7538,63,Photo-id (Pop Mon/Syn),Photo-id (Pop Mon/Syn),10:17,10:24,27.51537,-82.73344,0,"HSNS,HSN3,HSN4","0 lines, boats, crabpots.",0,0,0,0
42702,22-May-13,7538,64,Photo-id (Pop Mon/Syn),Photo-id (Pop Mon/Syn),10:53,10:54,27.55583,-82.70473,0,MJM2,"0 boats, lines, crabpots",0,0,0,0
42703,22-May-13,7538,65,Photo-id (Pop Mon/Syn),Photo-id (Pop Mon/Syn),11:11,11:16,27.54412,-82.61862,0,JIMM,"3 boats, 0 lines, 0 crabpots.",3,0,0,0
42704,22-May-13,7538,66,Photo-id (Pop Mon/Syn),Photo-id (Pop Mon/Syn),11:17,11:29,27.54486,-82.61652,0,"FB28,F158,F231,F176,2313","Calf is consistently surfacing next to F158 but probably calf of F231 because she is the only female present. By end of sighting calf was surfacing next to F231. Associated organisms: manatees. 3 boats, 5 lines, 1 crabpot, 1 cast net.",3,6,1,1
42705,22-May-13,7538,67,Photo-id (Pop Mon/Syn),Photo-id (Pop Mon/Syn),11:48,11:56,27.54956,-82.58459,0,RTM4,"0 boats, lines, crabpots.",0,0,0,0
42706,22-May-13,7538,68,Photo-id (Pop Mon/Syn),Photo-id (Pop Mon/Syn),12:50,12:54,27.52694,-82.64606,0,"F149,1494,1495","2 boats, 0 lines, 0 crabpots.",2,0,0,0
42707,22-May-13,7538,69,Photo-id (Pop Mon/Syn),Photo-id (Pop Mon/Syn),13:20,13:28,27.52698,-82.7154,0,"F198,F146,F165,1651","0 boats, lines, crabpots.",0,0,0,0
42708,22-May-13,7538,70,Photo-id (Pop Mon/Syn),Photo-id (Pop Mon/Syn),13:32,13:39,27.52277,-82.70719,0,"F232,F173,F227","2 boats, lines, crabpots.",2,0,0,0
42714,23-May-13,7540,21,Photo-id (Pop Mon),Photo-id (Pop Mon),10:25,10:31,27.33788,-82.57457,0,"F109,1092","3 boats, 0 lines, 0 crabpots.",3,0,0,0
42715,23-May-13,7540,22,Photo-id (Pop Mon),Photo-id (Pop Mon),10:58,11:13,27.35105,-82.60036,0,"FB87,FB78,F167,C874,1673","SG1: F167 AND F1673. SG2: FB78, FB87, C874. 0 boats, lines, crabpots. Frigate bird associated.",0,0,0,0
42716,23-May-13,7540,23,Photo-id (Pop Mon),Photo-id (Pop Mon),11:21,11:29,27.36789,-82.60938,0,F241,"The dolphin looks like it has deep rake marks on it's side. 0 boats, lines, crabpots.",0,0,0,0
42717,23-May-13,7540,24,Photo-id (Pop Mon),Photo-id (Pop Mon),11:41,11:49,27.39428,-82.62272,0,"FB90,F234,F270","0 boats, lines, crabpots.",0,0,0,0
42718,23-May-13,7540,25,Photo-id (Pop Mon),Photo-id (Pop Mon),12:38,12:45,27.47611,-82.69316,0,"F228,F197,F243","Seawall feeding. 2 boats (kayaks), 0 lines, 0 crabpots.",2,0,0,1
42719,23-May-13,7540,26,Photo-id (Pop Mon),Photo-id (Pop Mon),13:00,13:08,27.51431,-82.69179,0,"F133,F250,F245","5 boats, 0 lines, 0 crabpots",5,0,0,0
42720,23-May-13,7540,27,Photo-id (Pop Mon),Photo-id (Pop Mon),13:20,13:28,27.50065,-82.70207,0,"F196,F268,SLJY,SLJ1","1 boat, 0 lines, 3 crabpots.",1,0,3,0
42721,23-May-13,7540,28,Photo-id (Pop Mon),Photo-id (Pop Mon),13:49,13:59,27.47338,-82.6468,0,"FB54,FB55,FB92,F138,F135,C548,C555","SG1: FB92, FB55, C555. SG2: F138 and F135. SG3: FB54 and C548. 0 boats, lines, crabpots.",0,0,0,0
42722,23-May-13,7540,29,Photo-id (Pop Mon),Photo-id (Pop Mon),14:36,14:45,27.44023,-82.66634,0,"F178,F188,F198,F146,F151,F187,1511","SG1; F178, F188, F151, and1511. SG2: F146, F198, F187. 2 boats (jetskis), 2 crabpots, 0 lines.",2,0,2,1
42738,10-Jun-13,7547,21,Photo-id (Pop Mon),Photo-id (Pop Mon),9:21,9:40,27.39426,-82.57851,0,"FB87,RY34,F110,SOLB,F167,F171,B053,F262,HWK3,C874,1673,1711,F284","With boat; calves and juvenilles are bow riding. Maybe saw mom and yoy in distance, never got close. 0 boats, lines, crabpots.",0,0,0,0
42739,10-Jun-13,7547,22,Photo-id (Pop Mon),Photo-id (Pop Mon),10:41,10:47,27.47469,-82.69337,0,"F148,F197,F243","1 boat (Capt Kathe keeping her distance), 0 lines, 0 crabpots.",1,0,0,1
42740,10-Jun-13,7547,23,Photo-id (Pop Mon),Photo-id (Pop Mon),11:00,11:27,27.47526,-82.67001,0,"FB33,F131,F155,F138,F198,F146,F179,F187,F209,1317,1791,2091","F209's yoy is splotchy. SG1: F179, 1791, F131, 1317 , F209, 2091, FB33, F155, F138. SG2: F146, F198, F187. 0 boats, lines, crabpots.",0,0,0,0
42741,10-Jun-13,7547,24,Photo-id (Pop Mon),Photo-id (Pop Mon),11:51,11:57,27.50191,-82.64883,0,F215,"0 boats, lines, crabpots.",0,0,0,0
42742,10-Jun-13,7547,25,Photo-id (Pop Mon),Photo-id (Pop Mon),12:01,12:06,27.5006,-82.65546,0,"F215,2151","0 boats, 0 lines, 2 crabpots.",0,0,2,0
42743,10-Jun-13,7547,26,Photo-id (Pop Mon),Photo-id (Pop Mon),12:31,12:34,27.48224,-82.6704,0,F274,"0 boats, lines, crabpots.",0,0,0,0
42744,10-Jun-13,7547,27,Photo-id (Pop Mon),Photo-id (Pop Mon),13:07,13:25,27.52391,-82.70027,0,"F196,F268,F135,F173","4 boats (3 private, 1 commercial), 1 line, 1 crabpot.",4,1,1,1
42745,10-Jun-13,7547,28,Photo-id (Pop Mon),Photo-id (Pop Mon),13:37,13:40,27.5391,-82.73476,0,F232,"2 boats, 9 lines, 1 crabpot. 8 fishing lines off Rod 'n' Reel pier. Associated organism: fregate bird.",2,9,1,1
42746,10-Jun-13,7547,29,Photo-id (Pop Mon),Photo-id (Pop Mon),14:11,14:20,27.48225,-82.69827,0,"F131,F237,F276,F142,F213,F239,1317","SG1: F276, F142, HAWK, HWK3. SG2: F131, 1317, F213 (babysitting 1317). 5 boats (2 rental jetskis), 0 lines, 0 crabpots.",5,0,0,1
42747,10-Jun-13,7547,30,Photo-id (Pop Mon),Photo-id (Pop Mon),14:26,14:28,27.47118,-82.69243,0,"F123,1231","0 boats, 0 lines, 0 crabpots.",0,0,0,0
42748,10-Jun-13,7547,31,Photo-id (Pop Mon),Photo-id (Pop Mon),14:48,14:51,27.43944,-82.67921,0,,"1 boat, 0 lines, 3 crabpots.",1,0,3,0
42749,10-Jun-13,7547,32,Photo-id (Pop Mon),Photo-id (Pop Mon),15:00,15:06,27.41854,-82.6518,0,"FB20,F258,TMLT,TML1","0 boats, lines, crabpots.",0,0,0,0
42750,10-Jun-13,7549,61,Photo-id (Pop Mon),Photo-id (Pop Mon),8:37,8:45,27.33293,-82.57372,0,"F109,F199,1992,1093","1 boat, 0 lines, 0 crabpots.",1,0,0,0
42751,10-Jun-13,7549,62,Photo-id (Pop Mon),Photo-id (Pop Mon),9:30,9:44,27.39601,-82.65066,0,RPIA,"1 boat (private rec), 3 lines (active lines from shore), 0 crabpots. Associated orgnism: frigate bird.",1,3,0,1
42752,10-Jun-13,7549,63,Photo-id (Pop Mon),Photo-id (Pop Mon),10:11,10:16,27.45194,-82.69623,0,"F175,F247","1 boat (prevate rec), 0 lines, 0 crabpots.",1,0,0,1
42753,10-Jun-13,7549,64,Photo-id (Pop Mon),Photo-id (Pop Mon),11:12,11:21,27.54748,-82.65279,0,"ULY3,RTM4","0 boats, lines, crabpots. Associated organisms: frigate birds.",0,0,0,0
42754,10-Jun-13,7549,65,Photo-id (Pop Mon),Photo-id (Pop Mon),11:59,12:08,27.53334,-82.60175,0,"F141,1414","1 boat (private rec), 0 lines, 0 crabpots.",1,0,0,1
42755,10-Jun-13,7549,66,Photo-id (Pop Mon),Photo-id (Pop Mon),12:31,12:58,27.51081,-82.59348,0,"F126,LNPF,CMRS,F162,HITS,LNPC,F228,F220,LNC2","SG1: CMRS, HITS, F126, F162, LNPC, LNC2, LNPF. SG2: F228 and F220. Associated organisms: frigate birds. 2 boats (all private recs), 0 lines, 0 crabpots.",2,0,0,1
42756,10-Jun-13,7549,67,Photo-id (Pop Mon),Photo-id (Pop Mon),13:18,13:24,27.52092,-82.62949,0,"RTMW,RTM5","1 boat (private rec), 0 lines, 0 crabpots.",1,0,0,1
42757,10-Jun-13,7549,68,Photo-id (Pop Mon),Photo-id (Pop Mon),13:35,13:42,27.52617,-82.64122,0,CL-5029,"Small very clean dolphin. 1 private rec, 0 lines, 0 crabpots.",1,0,0,1
42758,10-Jun-13,7549,69,Photo-id (Pop Mon),Photo-id (Pop Mon),14:15,14:25,27.50945,-82.68951,0,F148,"1 boat (private rec), 0 lines, 0 crabpots.",1,0,0,1
42759,10-Jun-13,7549,70,Photo-id (Pop Mon),Photo-id (Pop Mon),14:34,14:39,27.48773,-82.69867,0,"F131,F213,1317","1317 is surfacing with F213. 0 boats, lines, crabpots.",0,0,0,0
42760,10-Jun-13,7549,71,Photo-id (Pop Mon),Photo-id (Pop Mon),14:48,14:57,27.46965,-82.69227,0,"FB65,F237,F182,C834,F276,F142,F196,F268,F135,F239,C655","HWK4 chuffed. 5 boats (4 private rec, 1 rental), 0 lines, unknown crabpots. Associated organism: frigate bird.",4,0,-999,1
42761,10-Jun-13,7549,72,Photo-id (Pop Mon),Photo-id (Pop Mon),15:03,15:17,27.4554,-82.68401,I,"FB66,FB10,F175,F207,F266,F272,F247","Fluke out diving. Calf is leaping. 8 boats (7 pwc, 1 commercial parasail), 0 lines, 1 crabpot. I = person splashing water to attract dolphin.",8,0,1,1
42762,10-Jun-13,7549,73,Photo-id (Pop Mon),Photo-id (Pop Mon),15:32,15:42,27.4082,-82.63826,0,"FB20,F258,TMLT,TML1","1 boat (private rec), 0 lines, 0 crabpots. Associated with 3 frigate birds.",1,0,0,1
42769,11-Jun-13,7550,21,Photo-id (Pop Mon),Photo-id (Pop Mon),9:42,10:16,27.30377,-82.58292,0,"SCSM,TKID,NIGT,BTWO,HAAK,BNDS,JETY,MTBG,4NIC,PRST,PMTI,J001,CASA,CENT,FRWN,HVTI,MLVN,HVT1,AMTS,SCWL,TRMD,ZAZU","At least 15 frigate birds are circling over large group of spread out feeding dolphins. 4 boats, 3 lines, 0 crabpots. Associated organisms: frigate birds.",4,3,0,1
42770,11-Jun-13,7550,22,Photo-id (Pop Mon),Photo-id (Pop Mon),10:47,10:58,27.22896,-82.52515,0,"MNET,BUBB,TIPE,COOK,TNLD,CL-4926,BBB2,MNE1","0 boats, lines, crabpots. Feeding on pinfish. Associated orgniasms: frigate birds.",0,0,0,0
42771,11-Jun-13,7550,23,Photo-id (Pop Mon),Photo-id (Pop Mon),11:14,11:19,27.18628,-82.50269,0,"FB15,F211","0 boats, lines, crabpots.",0,0,0,0
42772,11-Jun-13,7550,24,Photo-id (Pop Mon),Photo-id (Pop Mon),11:24,11:33,27.18118,-82.50064,0,"FB78,F153,FB25,WLET,C258,VCRO,GPHK","Dolphins can be heard echolocating. Other = kerplunking - not sure which one. 0 boats, lines, crabpots.",0,0,0,0
42773,11-Jun-13,7550,25,Photo-id (Pop Mon),Photo-id (Pop Mon),12:01,12:03,27.11334,-82.47034,0,FB35,"0 boats, 9 lines, 1 crabpot.",0,9,1,0
42774,11-Jun-13,7550,26,Photo-id (Pop Mon),Photo-id (Pop Mon),12:17,12:18,27.08132,-82.45564,0,"SCS2,GRGO","2 boats, 0 lines, 1 crabpot.",2,0,1,0
42775,11-Jun-13,7550,27,Photo-id (Pop Mon),Photo-id (Pop Mon),14:21,14:28,27.22961,-82.51163,0,,"2 boats, 0 lines, 0 crabpots. Lost dolphin in wake of a big yacht.",2,0,0,1
42776,11-Jun-13,7550,28,Photo-id (Pop Mon),Photo-id (Pop Mon),15:35,15:38,27.30539,-82.5574,0,"F238,F264","3 boats (1 rental, 2 private), 4 lines, 0 crabpots.",3,4,0,1
42778,11-Jun-13,7550,29,Photo-id (Pop Mon),Photo-id (Pop Mon),15:47,15:51,27.28321,-82.56654,0,"FB78,FB25,F211,C258","0 boats, 0 lines, 2 crabpots.",0,0,2,0
42779,11-Jun-13,7550,30,Photo-id (Pop Mon),Photo-id (Pop Mon),16:10,16:16,27.32606,-82.56712,L,"F109,F199,1992,1093","1 boat, 0 lines, 0 crabpots. Sarasota Bay Explorers boat changed direction when spotted dolphins. Followed  for 5 moinutes within 5 meters.",1,0,0,1
42787,11-Jun-13,7552,61,Photo-id (Pop Mon),Photo-id (Pop Mon),10:13,10:16,27.54704,-82.67712,0,PFTD,"0 boats, lines, crabpots.",0,0,0,0
42788,11-Jun-13,7552,62,Photo-id (Pop Mon),Photo-id (Pop Mon),10:35,10:52,27.55221,-82.60388,0,"PNBT,BOOT,F176,VSTH,RMPL,WTMS,UNDG,PNB3,BOO3,UND2,VST2,CHAD,RFNT","Kerplunking. Animals difficult to approach. 0 boats, lines, crabpots.",0,0,0,0
42789,11-Jun-13,7552,63,Photo-id (Pop Mon),Photo-id (Pop Mon),10:56,11:05,27.54826,-82.60745,0,"F190,ULYS,YANK,RMPL,WTMS","0 boats, lines, crabpots.",0,0,0,0
42790,11-Jun-13,7552,64,Photo-id (Pop Mon),Photo-id (Pop Mon),11:44,11:50,27.52031,-82.6124,0,"F222,RTM3","1 boat (private rec), 5 lines (from boat), 0 crabpots.",1,5,0,1
42791,11-Jun-13,7552,65,Photo-id (Pop Mon),Photo-id (Pop Mon),11:59,12:04,27.51331,-82.60938,0,BOXR,"Difficult to approach. Lost second dolphin. 0 boats, lines, crabpots.",0,0,0,0
42792,11-Jun-13,7552,66,Photo-id (Pop Mon),Photo-id (Pop Mon),12:08,12:17,27.51246,-82.61241,0,"TDTC,F217,C911","0 boats, lines, crabpots.",0,0,0,0
42793,11-Jun-13,7552,67,Photo-id (Pop Mon),Photo-id (Pop Mon),14:52,14:54,27.32091,-82.55107,0,F252,"0 boats, lines, crabpots.",0,0,0,0
42794,12-Jun-13,7553,21,Photo-id (Pop Mon),Photo-id (Pop Mon),9:35,10:09,27.30415,-82.57845,0,"BKHO,AMVM,LNLD,JPJK,AMV1,JPJ1,BNS1,BKH2,CL-5030","Incomplete photo coverage. Pinwheeling. Fluke out diving. Couple of animals feeding very close to the beach - AMVM and LNLD. 7 boats (private rec), 7 lines, 3 crabpots. Associated organisms: frigate birds.",7,7,3,1
42795,12-Jun-13,7553,22,Photo-id (Pop Mon),Photo-id (Pop Mon),10:31,10:59,27.258,-82.54812,L,"HMLA,UPMN,RNMK,PIHI,DADA,BUBB,GADG,TVIS,PFYT,BBB2,COIN,DAD2,ZIRA,KOVU,QFYC","3-4 calf/juvenille animals bow riding Fregata. 5 boats (1 parasailing, 3 private rec, 1 prob charter closely following dolphins), 3 lines, 5 crabpots.",5,3,5,1
42796,12-Jun-13,7553,23,Photo-id (Pop Mon),Photo-id (Pop Mon),11:12,11:21,27.24029,-82.53543,0,"SCS1,SCS2,GRGO","2 boats (private rec), 0 lines, 2 crabpots.",2,0,2,1
42797,12-Jun-13,7553,24,Photo-id (Pop Mon),Photo-id (Pop Mon),14:21,14:26,27.30536,-82.55577,0,"FB79,C798","4 boats (1 parasail, 3 private rec), 0 lines, 0 crabpots.",4,0,0,1
42798,12-Jun-13,7553,25,Photo-id (Pop Mon),Photo-id (Pop Mon),14:45,14:49,27.30644,-82.55839,L,F211,"3 boats (2 kayaks, 1 private rec), 0 lies, 0 crabpots. Kayaks tried to paddle over dolphin less than 5 meters away.",3,0,0,1
42799,12-Jun-13,7553,26,Photo-id (Pop Mon),Photo-id (Pop Mon),14:55,15:20,27.30726,-82.55754,I,"F248,C835,F167,F199,F241,1673,1992","9 boats (1 ecotour [large barge], 7 private rec, 1 charter), unknown lines, 2 crabpots. I= ecotourism boat banging on side to attract.",9,-999,2,1
42800,12-Jun-13,7553,27,Photo-id (Pop Mon),Photo-id (Pop Mon),15:33,15:40,27.31171,-82.54482,0,1315,"No photos of second dolphin. 1 boat (rental), 0 lines, 0 crabpots.",1,0,0,1
42801,12-Jun-13,7553,28,Photo-id (Pop Mon),Photo-id (Pop Mon),16:16,16:25,27.32279,-82.55565,0,"F248,C835","2 boats (1 ecotour, 1 private rec), 0 lines, 1 crabpot.",2,0,1,1
42802,12-Jun-13,7553,29,Photo-id (Pop Mon),Photo-id (Pop Mon),16:44,16:57,27.33032,-82.5714,0,"C935,1316","1 boat (Ski-a-rees waterskies boat), 0 lines, 0 pots.",1,0,0,1
42813,12-Jun-13,7555,61,Photo-id (Pop Mon),Photo-id (Pop Mon),10:04,10:08,27.43989,-82.69789,0,"HVMS,F114,F207","0 boats, lines, crabpots.",0,0,0,0
42814,12-Jun-13,7555,62,Photo-id (Pop Mon),Photo-id (Pop Mon),10:47,11:00,27.54855,-82.7464,0,"PSDQ,HBMB,CWM3,MANT,F219,2193,CW32,MAN3,HBM4","0 boats, lines, crabpots.",0,0,0,0
42815,12-Jun-13,7555,63,Photo-id (Pop Mon),Photo-id (Pop Mon),11:14,11:22,27.54922,-82.70243,0,HMLC,"Difficult to approach. 0 boats, lines, crabpots.",0,0,0,0
42816,12-Jun-13,7555,64,Photo-id (Pop Mon),Photo-id (Pop Mon),11:24,11:34,27.54528,-82.69303,0,"BBLN,HOKA,HMLC,TRIM,CTS4,TRM1,CL-5038,CL-5071","Dolphins from prevous sighting may have joined. 0 boats, lines, crabpots.",0,0,0,0
42817,12-Jun-13,7555,65,Photo-id (Pop Mon),Photo-id (Pop Mon),12:50,12:54,27.52005,-82.62487,0,,"0 boats, lines, crabpots.",0,0,0,0
42818,12-Jun-13,7555,66,Photo-id (Pop Mon),Photo-id (Pop Mon),13:11,13:19,27.53275,-82.68003,0,F148,"0 boats, lines, crabpots. Associated organisms: frigate bird.",0,0,0,0
42819,12-Jun-13,7555,67,Photo-id (Pop Mon),Photo-id (Pop Mon),13:42,13:43,27.51569,-82.71066,0,,"Dolphin traveled under little bridge and could not follow because of Nai'a's height. 1 boat (rec), 0 lines, 0 crabpots.",1,0,0,1
42820,12-Jun-13,7555,68,Photo-id (Pop Mon),Photo-id (Pop Mon),14:27,14:43,27.49035,-82.69538,L,"PNBT,BOOT,F198,F146,FRNG,F187,RMPL,WTMS,UNDG,FRN3,PNB3,BOO3,CHAD,RFNT","Large group that split as soon as sighting started. Probably not all animals photographed. 4 boats, 0 lines, 0 crabpots.",4,0,0,0
42821,12-Jun-13,7555,69,Photo-id (Pop Mon),Photo-id (Pop Mon),14:48,14:51,27.48278,-82.69791,0,,"0 boats, lines, crabpots. Probably F131 and 1317.",0,0,0,0
42822,13-Jun-13,7556,21,Photo-id (Pop Mon),Photo-id (Pop Mon),9:28,9:33,27.30054,-82.57339,0,"AMVM,AMV1","0 boats, lines, crabpots.",0,0,0,0
42823,13-Jun-13,7556,22,Photo-id (Pop Mon),Photo-id (Pop Mon),9:37,9:41,27.30044,-82.57295,0,"LNLD,LNL1","Myabe no photos of thrid dolphin. 0 boats, lines, crabpots.",0,0,0,0
42824,13-Jun-13,7556,23,Photo-id (Pop Mon),Photo-id (Pop Mon),9:47,9:53,27.30118,-82.57224,0,"FB25,C258,GPHK","1 boat (rental tricycle bigwheels), 0 lines, 0 crabpots.",1,0,0,1
42825,13-Jun-13,7556,24,Photo-id (Pop Mon),Photo-id (Pop Mon),13:03,13:08,27.25225,-82.52993,0,F264,"Seawall feeding. 3 boats, 0 lines, 0 crabpots.",3,0,0,0
42826,13-Jun-13,7556,25,Photo-id (Pop Mon),Photo-id (Pop Mon),14:22,14:27,27.30905,-82.56281,0,"F153,FB15","0 boats, lines, crabpots.",0,0,0,0
42827,13-Jun-13,7556,26,Photo-id (Pop Mon),Photo-id (Pop Mon),14:37,14:42,27.31602,-82.56642,0,F211,"2 boats (sailboats), 0 lines, 0 crabpots.",2,0,0,1
42828,13-Jun-13,7556,27,Photo-id (Pop Mon),Photo-id (Pop Mon),14:55,14:59,27.31436,-82.54571,0,F252,"0 boats, lines, crabpots.",0,0,0,0
42833,13-Jun-13,7558,61,Photo-id (Pop Mon),Photo-id (Pop Mon),9:18,9:29,27.33706,-82.56546,0,"FB79,F109,F199,1092,C798,1992,1093","1 boat, 0 lines, 0 crabpots.",1,0,0,0
42834,13-Jun-13,7558,62,Photo-id (Pop Mon),Photo-id (Pop Mon),11:02,11:18,27.47182,-82.65354,0,"F138,F146,F123,F197,F243,1231","SG1: F138. SG2: F146, F197, F123, 1231, 1971 (1971 was not with F197 until 11:16). 0 boats, lines, crabpots.",0,0,0,0
42835,13-Jun-13,7558,63,Photo-id (Pop Mon),Photo-id (Pop Mon),11:21,11:31,27.47309,-82.64407,P,F205,"Dolphins circling crab traps. 0 boats, lines, 2 crabpots.",0,0,2,0
42836,13-Jun-13,7558,64,Photo-id (Pop Mon),Photo-id (Pop Mon),11:49,11:54,27.49381,-82.66822,0,F229,"0 boats, lines, crabpots.",0,0,0,0
42837,13-Jun-13,7558,65,Photo-id (Pop Mon),Photo-id (Pop Mon),12:01,12:05,27.47987,-82.67628,0,"FB54,C548","2 boats, 0 ines, 0 crabpots.",2,0,0,0
42838,13-Jun-13,7558,66,Photo-id (Pop Mon),Photo-id (Pop Mon),12:13,12:28,27.47773,-82.69646,L,"F131,F114,F138,F159,F113,F179,F233,1134,1317,1791,1593","One of the boats is Capt Kathie. Capt Kathie and jetski approached dolphins closely, F233 swimming in periphery. No photos of F233. 6 boats, 0 lines, 2 crabpots. Associated organisms: frigate birds.",6,0,2,1
42839,13-Jun-13,7558,67,Photo-id (Pop Mon),Photo-id (Pop Mon),12:43,12:46,27.50189,-82.70814,0,F213,"0 boats, lines, crabpots.",0,0,0,0
42840,13-Jun-13,7558,68,Photo-id (Pop Mon),Photo-id (Pop Mon),12:52,12:55,27.50479,-82.70902,0,"FB07,F278","0 boats, lines, crabpots.",0,0,0,0
42841,13-Jun-13,7558,69,Photo-id (Pop Mon),Photo-id (Pop Mon),13:38,13:44,27.44692,-82.68722,0,F114,"6 boats, 0 lines, 0 crabpots.",6,0,0,0
42842,13-Jun-13,7558,70,Photo-id (Pop Mon),Photo-id (Pop Mon),13:56,14:01,27.42754,-82.66421,L,C834,"""Lil Toot"" plowing over dolphins. 5 boats, 0 lines, 0 crabpots.",5,0,0,1
42844,17-Jun-13,7561,21,Photo-id (Pop Mon),Photo-id (Pop Mon),9:15,9:21,27.33111,-82.57061,0,"F109,1093","0 boats, lines, crabpots.",0,0,0,0
42845,17-Jun-13,7561,22,Photo-id (Pop Mon),Photo-id (Pop Mon),9:26,9:30,27.33238,-82.57152,0,1092,"F109 and 1093 joined 1092 at tail end of sighting (after end waypoint taken). 0 boats, lines and crabpots.",0,0,0,0
42846,17-Jun-13,7561,23,Photo-id (Pop Mon),Photo-id (Pop Mon),10:00,10:10,27.38035,-82.59324,0,RY34,"0 boats, lines, crabpots.",0,0,0,0
42847,17-Jun-13,7561,24,Photo-id (Pop Mon),Photo-id (Pop Mon),10:16,10:36,27.38959,-82.59015,0,"IKN2,B053,DABL,F234,DAB2","SG1: IKN2 + F234. SG2: DABL, DAB2. Other dolphins = B053; with her was also F234 who had evaded us just prior to DABL and DAB2 joining this sighting. SG2 quickly traveled to side of SG1. 0 boats, lines, crabpots.",0,0,0,0
42848,17-Jun-13,7561,25,Photo-id (Pop Mon),Photo-id (Pop Mon),11:45,12:04,27.43928,-82.65311,0,"FB33,F128,F138,C330","0 boats, 0 lines, 2 crabpots.",0,0,2,0
42849,17-Jun-13,7561,26,Photo-id (Pop Mon),Photo-id (Pop Mon),12:17,12:23,27.44626,-82.67273,0,"F175,F247","Sharking in the shallows. 1 boat, 0 lines, 4 crabpots.",1,0,4,0
42850,17-Jun-13,7561,27,Photo-id (Pop Mon),Photo-id (Pop Mon),12:44,12:52,27.466,-82.69034,0,"F207,F266","4 boats, 0 lines, 0 crabpots.",4,0,0,0
42851,17-Jun-13,7561,28,Photo-id (Pop Mon),Photo-id (Pop Mon),13:22,13:45,27.52421,-82.70858,0,"FB11,FB55,F165,F220,C555,1651,C114","Clean kids heavily socializing with F220. Penises visible. 2 boats, 0 crabpots, 0 lines.",2,0,0,0
42852,17-Jun-13,7561,29,Photo-id (Pop Mon),Photo-id (Pop Mon),14:23,14:30,27.48994,-82.69736,0,"FB54,C548","3 boats, 0 lines, 0 crabpots.",3,0,0,0
42853,17-Jun-13,7561,30,Photo-id (Pop Mon),Photo-id (Pop Mon),14:36,14:56,27.47845,-82.69593,0,"FB65,F159,F113,FRNG,F179,C655,FRN3,1134,1791,1593","Animals actiavely avoiding boat and difficult to follow. FRN3 with fresh wound just posterior to dorsal fin (prop wound?). 5 boats, 0 lines, 0 crabpots.",5,0,0,0
42854,17-Jun-13,7561,31,Photo-id (Pop Mon),Photo-id (Pop Mon),15:38,15:56,27.42235,-82.66314,0,"FB33,F128,F138,F187,F241,C330","2 boats, 0 lines, 0 crabpots.",2,0,0,0
42855,18-Jun-13,7562,21,Photo-id (Pop Mon),Photo-id (Pop Mon),9:41,10:00,27.36642,-82.60555,0,"FB27,FB44,F254,F284","Group widely dispersed, not maintaining any headings. 0 boats, lines, crabpots.",0,0,0,0
42856,18-Jun-13,7562,22,Photo-id (Pop Mon),Photo-id (Pop Mon),10:14,10:23,27.40027,-82.62705,0,"FB02,F236,PSC4","0 boats, lines, crabpots.",0,0,0,0
42857,18-Jun-13,7562,23,Photo-id (Pop Mon),Photo-id (Pop Mon),10:57,11:09,27.43851,-82.67516,0,"F237,FB20,F276,F142,F258,F239","SG1: F276, F142, plus 2-3 others. SG2: FB20, F258, plus possibly one FB animal.3 boats, 4 lines, 0 crabpots.",3,4,0,0
